1,668
2,864
3,1154
4,1608
5,1946
6,2284
7,2916
8,3418
9,3910
10,4274
11,4750
12,5026
13,5338
14,5796
15,6234
16,6302
17,6954
18,7022
19,7232
20,7426
21,8002
22,8614
23,8834
24,9418
25,9486
26,10192
27,10844
28,11274
29,11562
30,11734
31,11802
32,12438
33,12776
34,13594
35,14430
36,14844
37,15120
38,15202
39,15898
40,16148
41,16534
42,16894
43,17280
44,17506
45,18110
46,18386
47,18766
48,19372
49,19614
50,19910
51,20278
52,20346
53,20836
54,21592
55,21866
56,22442
57,22994
58,23416
59,23582
60,23806
61,24102
62,24698
63,25124
64,25332
65,25794
66,25880
67,26288
68,26824
69,27156
70,27270
71,27512
72,28176
73,28464
74,28864
75,29182
76,29628
77,29968
78,30326
79,30624
80,30750
81,30916
82,31116
83,31636
84,31704
85,32146
86,32356
87,32986
88,33372
89,33788
90,34216
91,34818
92,35204
93,35772
94,36188
95,36514
96,36788
97,37540
98,37660
99,38200
100,38480
101,38632
102,39252
103,40122
104,40460
105,40784
106,41006
107,41366
108,41696
109,41834
110,42118
111,42338
112,42406
113,42682
114,42958
115,43562
116,44214
117,44722
118,44974
119,45294
120,45714
121,45742
122,46414
123,46814
124,47428
125,47872
126,48302
127,48522
128,49050
129,49732
130,49956
131,50280
132,50348
133,50532
134,51272
135,52056
136,52866
137,53060
138,53494
139,54242
140,54854
141,55258
142,55388
143,55638
144,56014
145,56478
146,56904
147,57302
148,57840
149,58422
150,58824
151,59244
152,59512
153,60178
154,60290
155,60772
156,61122
157,61422
158,62066
159,62558
160,63000
161,63068
162,63588
163,64432
164,64828
165,65188
166,65256
167,65618
168,65882
169,66070
170,66474
